subject,text
Science,"Groundwater can consistently provide freshwater in places where other sources are scarce, but if communities draw that groundwater up faster than the water cycle can replenish it, it can dry up. Naturally, unequal distribution of resources already makes life difficult for some places. And without careful management, human activities can make these disparities even worse."
Science,"However, if we work together to avoid overexploiting the resources our planet naturally provides, whether they can renew themselves or not, we can all continue to thrive no matter where we live.."
Science,"Though it hasn't erupted in over a century, it has the potential to do so again, something that it would have been nice to know more than a week before I left for my vacation. Volcanoes are one of the most dramatic examples of a natural hazard, a naturally occurring phenomenon that can pose risks to humans and society. Natural hazards can be very dangerous for our communities."
Science,"But scientists can help people better understand the risks that may occur where they live so everyone can work together to prepare safety guidelines. Different places experience different natural hazards due to local geographic or atmospheric conditions. For example, a storm on open plains could spawn a tornado. Similarly, a storm over the ocean could grow into a hurricane or a cyclone by the time it reaches the coast."
Science,"These coastal rainstorms, along with their colder counterparts, blizzards, are the main natural hazards that I may run into where I live in the mid-Atlantic. Too much rain or snow can be dangerous, of course, but scientists have gotten pretty good at predicting weather conditions. Meteorologists use all kinds of technologies to map where and when a storm may form. Orbiting satellites can take pictures of cloud patterns from above."
Science,Weather stations back on the surface can use electromagnetic wave fields measured through Doppler radar to determine how heavy rain is falling or how strong the wind is blowing in those same clouds. They feed all of this and other data into computer models that can help them predict if the storm is severe enough to become a natural hazard.
Science,"For example, this map from the National Oceanic and Atmospheric Administration's Weather Prediction Center shows where people can expect rainstorms, where others can expect snowstorms, and where those storms may become powerful enough to pose risks. Despite great advances in our ability to predict natural hazards, there are some phenomena that are less predictable, which can make them harder to prepare for. You see, the outer part of Earth is made up of large moving pieces called tectonic plates."
Science,"These plates can grind or slip against each other, releasing energy in the form of seismic waves. Most of the time, we don't even notice these tectonic movements. But especially along boundaries or fault lines in the plates, people may experience the ground-shaking tremors of earthquakes. Earthquakes can be especially dangerous in highly populated areas where they damage buildings, roads, and other forms of human infrastructure."
Science,"Earthquakes are often associated with volcanic activity, since volcanoes are often found near boundaries and fault lines of the tectonic plates. As the plates move and magma swells up to the surface, volcanic eruptions can release everything from clouds of gas or ash to rivers of molten lava. An earthquake in one location may even agitate large bodies of water enough to generate a tsunami, a huge and powerful wave, along the coastline in another."
Science,"Tsunamis can affect the local region as well as regions far away. Scientists can't predict an intense earthquake, volcanic eruption, or tsunami as effectively as they can a severe weather event. But they are working to better understand Earth's seismic activity and when it poses a risk. For example, they use tools like seismographs to determine when an earthquake is happening and its strength or magnitude."
Science,"Data from both minor and major tremors may help scientists figure out the signs that an earthquake is coming, giving communities along fault lines an early warning to evacuate or brace themselves, rather than simply reacting to the aftermath. Engineers can even use the data they've recorded from past earthquakes to design buildings and other structures to withstand the effects of future ones."
Science,"Communicating what they've learned may help places that experience seismic natural hazards to prepare far in advance, further reducing the risks that they face. Natural hazards can cause a lot of harm. But scientists are learning more every day about why they occur and how communities can remain resilient. For my trip, I studied up on visiting a volcano zone and was relieved to find that there's been no signs that Mount Rainier's erupting any time soon."
Science,"The whole experience really reinforced the importance of being prepared. Even if natural hazards aren't common where you live or travel, having a preparedness plan can help you stay safe in a scary situation. These are just some examples of how scientific research benefits society. Now, if you'll excuse me, I'll be setting up an emergency kit for the next time I lose power during a storm.."
Science,"If you throw an empty can on the ground instead of in the recycling bin, your local park will still be pretty clean. Those actions can add up though. What if everyone you know decides to start throwing their trash on the ground too? Or a nearby factory decides to dump all of their trash there? As the human population of Earth grows, we tend to consume and throw away more and more natural resources."
Science,"This trash bile is a simple example of pollution, which can also refer to toxic particles in our air or waterways. Human activities are also contributing to more complex problems, like overfishing or deforestation, which can drive wildlife to extinction and disrupt the natural processes that keep our planet running smoothly. Let's take a look at a real place that's facing some of these complex environmental problems."
Science,"This is Lake Urmia in Iran, once the largest lake in the Middle East and the sixth largest saltwater lake on Earth. The lake was a popular destination for people who wanted to visit its uniquely salty shores, as well as for migratory birds, like flamingos and pelicans, who had stopped to rest during their long journeys. This satellite image of Lake Urmia is from 1984. Now, compare it to another image taken in 2018. In just a few decades, the lake has shrunk dramatically."
Science,"What happened? Well, around the 1980s, Iran needed to create new jobs and sources of food for its growing population. More people began moving near Lake Urmia, converting large portions of the landscape into agricultural fields. They tried growing profitable new crops like apples, watermelon, and sugar beets, but many of these plants require a lot more water than the dry climate could provide."
Science,"So people built dams across many of the rivers that float into the region so they could more easily transport fresh water to their fields and communities. Iran has always experienced droughts, but with people using up so much water, the impact of these droughts became much worse. Lake Urmia began to shrink. The remaining water became so salty that many aquatic fish and other small critters couldn't survive, leaving migratory birds and other wildlife without a source of food."
Science,"Sandstorms blew salt from the dry lake bed over agricultural fields, making it even harder for people to grow food during droughts. Farmers were forced to move away, and many others from the tourist towns followed since few wanted to visit a vanishing lake where people could get sick from breathing the salty air. At one point, lake Imia lost nearly 90% of its historical volume, and many of its once thriving communities turned into ghost towns."
Science,"There's no question that human activities, from unsustainable farming practices to diverting water flow, cause this environmental catastrophe. Human activities aren't always negative though. We can work together to design technologies that monitor and minimize our harmful impacts. Since environmental problems are often so complex, we need to consider a lot of different things to create sustainable solutions."
Science,"What does scientific research tell us about this place and how it's changing? What are the needs, desires, and values of the people affected by this problem, both as individuals and as a society? Are there any constraints or challenges that could prevent us from taking action? Despite economic and political constraints, many Iranians support efforts to save Lake Urmia, which has encouraged leaders to provide more funding and other restoration resources."
Science,"Key parts of the ecosystem are now protected by reserves or national parks. Researchers have introduced new farming practices to the region, such as planting less thirsty pomegranate trees or watering crops at night to prevent evaporation. This has allowed farmers to save water while still producing enough food. Finally, engineers have been building new technologies that transfer water from surrounding areas into the lake."
Science,"Even with all of these changes, the problems plaguing Lake Urmia aren't completely fixed yet. Wildlife habitats still need to be restored so aquatic species can survive and migratory birds can fuel up for their long journeys. Water levels are still too low to attract many tourists. And salt from the exposed lake bed can still harm people's health when kicked up during sandstorms. People are worried that transferring water into Lake Urmia from nearby regions may cause even more widespread water shortages."
Science,"Their needs and concerns need to be addressed for decisions to work properly in the long term. While there's still plenty left to do, these efforts, combined with a few good rain years, have allowed Lake Urmia to return to about half of its historical size. Check out this Google Earth image from 2022. It's not back to the way it was, but it's looking a bit better. Lake Urmia isn't the only lake on Earth that's under threat from human activities."
Science,"For example, the Great Salt Lake in the United States is also shrinking for very similar reasons. Shared challenges can provide opportunities for people to share solutions. People can learn from what others are doing to fix similar problems or even brainstorm new ideas. For example, researchers from Iran and the United States have started working together to compare conservation activities on both of their salt lakes even though they're half a world apart."
Science,"While human action often has a negative impact on the planet, we have the power to spark positive change too. If you feel like your actions alone are too small to make a difference against a big problem, whether it's a shrinking lake or a giant pile of garbage in your neighborhood, there's usually a few other concerned citizens that would be happy to help find a solution.."
Science,"We know about all of these ancient climate trends because scientists learned how to estimate them using evidence from ice cores, tree rings, and other natural phenomena. We now know that for most of human history, people could expect a pattern that looks something like this graph from the National Aeronautics and Space Administration which shows how temperatures changed each year in comparison to this line, which represents the average global annual temperature from 1880 to 1899."
Science,"When we look at the time period between 1880 and 1940, we can see that some years temperatures would be higher than this average, some years they would be lower, but they generally swing back to a pretty comfortable state. Around the 1950s, though, the global average temperature began to climb to unprecedented levels. Our ancient temperature records never showed such a sudden increase."
Science,"When we look at the time period from 1950 to today, we can see that while temperatures still swing back down some years, these colder years are still much hotter than the average temperatures in the past. Researchers noticed a change in the concentration of greenhouse gases in the Earth's atmosphere. These greenhouse gases trap heat from the sun in our atmosphere, similar to how a greenhouse allows sunlight to pass through its glass walls but prevents the heat it creates from leaving."
Science,"This greenhouse effect is what keeps our planet warm and habitable enough for life. However, the amount of one particular greenhouse gas was rising, carbon dioxide or CO2. CO2 is naturally one of the most notable greenhouse gases besides water vapor, but we can also release CO2 by burning wood or fossil fuels like coal and oil. Over time, humans have increasingly relied on these fuels to power things like planes, cars, and trains as well as to generate electricity."
Science,"As a result of these human activities, more CO2 is being released into the atmosphere than ever before, much more than is normally released by the Earth and at a much faster rate. The increasingly heavy blanket of greenhouse gases is trapping excess heat in our atmosphere rather than allowing more of it to radiate into space as normal. This is what's causing Earth's average temperature to rise beyond what scientists would expect based on historical patterns."
Science,"While scientists once referred to this process as global warming, most now prefer the more general term, climate change. A world that's a little bit warmer on average might not seem like such a big deal, but we've learned that even a small shift in the planet's natural processes can have drastic consequences. When studying the early signs of climate change, scientists predicted that as cold places like North and South Pole got warmer, the ice would begin to melt."
Science,"All of that frozen water suddenly flowing into the oceans would cause sea levels to rise, which would affect the planet's weather system. Have you heard all the news about weird weather in the past few years? Snow in places that's usually warm and dry, or drought in places that are usually cold and rainy, huge fires during extremely hot summers, severe storms battering coastlines and flooding cities."
Science,"Many of these natural hazards used to be somewhat rare, but now they're becoming more common, exactly as climate scientists predicted. People have relied on relatively consistent weather patterns for generations, so they aren't prepared to adapt to these changes in their local environment. Communities that are already feeling the effects of climate change are worried that they're gonna lose their homes, their livelihoods, or their sources of food and water."
Science,"Scientists are working on technologies that can help us remove some of the excess CO2 from the atmosphere, but in the meantime they recommend that we emit less CO2 in the first place. This would allow us to limit how much the global average temperature increases, giving communities time to adapt to changes in their surroundings. Of course, it's complicated to change the way our societies work."
Science,"To help reduce CO2 emissions, you may see some people advocating for tweaking individual behaviors, like eating plant-based diets or using low carbon transportation methods. You may see others saying that since large organizations in highly populated countries emit the most CO2, we need to push them to make more wide raging institutional changes. As someone who works in environmental science, I know that sorting through all of these different facts and opinions on climate change can be overwhelming."
Science,"It's difficult to think about living in a world that may be very different from what I've always known in the past. I've found it helpful to both adopt simple sustainable habits in my own life, while also seeking out community groups that work on bigger initiatives. It's easier to imagine the future when you help others to shape it. Now that we've taken some time to think about Earth's past and what's happening to it in the present, try looking towards the future of our planet."
Science,What is your ideal future? And how can you help to make it happen?.
Science,"Iman, why should folks be excited about Middle School Physics? - So, Middle School Physics is, like, the only science out there that explains how things happen. And so basically everything's made of matter. Me, you, the chair that I'm sitting on, and this course is gonna explore how we exist in the natural world."
Science,"So, for example, we talk a little bit about movement in forces, and we learn that everything that we have a collision with has this equal but opposite force that's applied when the collision happens. So that's why when you give those high fives, and then your hand starts stinging. It's because the same force you gave your buddy is the same force they gave you back. And then we also talk about force in a way where it doesn't touch you. So, like, I'm thinking like ""Star Wars""."
Science,"There's, like, this force energy like gravitational. There's magnetic energy. There's electric energy. And then finally we get into waves, and we talk a little bit about how waves, you know, exists, whether it's sound waves or even the waves in the ocean. What do you think is exciting about it? - Oh, well that's a dangerous question to ask me. I wanted to be a physicist, and I still aspire to be it, because, you know, we kind of wake up in this cosmos, and we're just trying to understand where we fit in."
Science,"And physics asks the most fundamental questions about how the universe works. And so when I first learned about Newton's laws, and fields, and all of the things that you just touched on, it started to give me goosebumps, 'cause I'm like, wow, we can finally understand how the universe fits together, and then use that to make predictions, and then think about things that we don't understand. And there is so much that we don't understand."
Science,"So I think this is the beginning of a very, very exciting journey in physics. - I agree, Sal. (gentle music)."
Science,"We use units whenever we talk about things like position, where an object is located, how long it is, it's mass, how much matter it's made up of or it's motion. How is that object moving? You probably hear units every day. For example, you've grown, let's say an inch and a half in the past year, or that tree over there is 25 feet tall. And maybe you went swimming in a 25 meter pool."
Science,"And we're just gonna pretend that the pool is a rectangle because as you can tell from my tree, my artistic skills are not that great. Anyway, this brings up a super important point about why we use units. I just used three examples of length measurements with three different units, inches, feet, and meters. Imagine if I didn't attach a unit to any of these measurements, you grew one and a half, what? Meters? Whoa, one and a half hands."
Science,"Well, whose hands? Your hands or my hands? Woof, well, pretend those are hands. Units let us know how much of a quantity there is. So a meter is always used to measure length and we know exactly how long a meter is. That way when we say something is two meters long, no one has to guess at how big that is. Any measurement or data point always needs to have a unit or else it's just a meaningless number. To avoid any confusion, in science we use what are called SI units. SI units are the International System."
Science,"Could there be any more letters in this word system used by scientists all over the world. We'll use meters to describe position or length, kilograms for mass, and if we're talking about the motion of something, meters per second. And while this is the agreed upon scientific unit system, you should be aware that other systems do exist, which means things can very easily get very confusing if you forget your units."
Science,"And you might be thinking, ""Oh, come on, who mixes up units?' Well, it happens more often than you think, even rocket scientists have done it. I mean, a Mars Orbiter actually crashed due to a mix up in units. Now seriously, that actually happened, look it up and remember to use your units.."
Science,"We talk about units in another video, so let's look at what a frame of reference is. Let's say this blue box thing is a car, and it's going 45 miles per hour. Someone standing on the side of the road would see it pass at 45 miles per hour. Now, if this yellow truck is going 40 miles per hour someone sitting in the yellow truck would observe the blue traveling at five miles per hour."
Science,"How could the person on the side of the road see the blue car traveling at 45 miles per hour and a person in the yellow truck see the blue car moving at five miles per hour? This is because both observers are using different frames of reference. So let's go ahead and take a look at that, starting with the speed of the blue car. The person on the side of the road is using their frame of reference of being at rest. So relative to them, the blue car is moving at 45 miles per hour."
Science,"To the person in this yellow truck, which remember is already going 40 miles per hour, the blue car is going five miles per hour. Now let's do the exact same thing for the speed of the yellow truck. So what is the speed of the yellow truck for the observer on the side of the road? It's 40 miles per hour."
Science,"And what do you think the speed of the truck is for the person using their blue car as the reference frame? Well, the blue car is moving at 45 miles per hour, and the truck is only moving at 40 miles per hour. So the speed of the yellow truck is actually five miles per hour slower than this reference frame, because the blue car is already moving at 45 miles per hour. Now you might be thinking, ""But wait, ""the person on the side of the road isn't really at rest."
Science,"""They're on the earth and the earth is moving."" You're completely correct. The person is at rest with respect to the earth. And the earth is the most common frame of reference that we use. To an observer in space who is not rotating with the earth, the blue car is going 45 miles per hour, plus the speed of Earth's rotation. And this is why a frame of reference is so important. We just talked about one blue car having three different velocities depending what the frame of reference is."
Science,"How would we communicate this to avoid confusion? Well, we state the reference frame we're using. The blue car is moving at five miles per hour with respect to, which I'll write as WRT, the yellow truck. This tells us that the yellow truck is our frame of reference. Or we could say that the yellow truck is moving at 40 miles per hour and the blue car at 45 miles per hour, with respect to the earth."
Science,"That way everyone is on the same page, a page which, to be clear, is in a book that relative to me is at rest.."
Science,"There's other ways to think about it. And so let's say that this first asteroid is twice the mass of either of these two smaller ones. And these two smaller ones have the same mass. Now, we've attached the back of a rocket to each of these asteroids. In fact, this one over here has two rockets, and we're going to assume that all of the rockets are equivalent and we ignite them all. And so they all exert the same force each on the asteroid."
Science,"So for example, we have a net force acting leftward on this large asteroid. We have the same net force acting on this smaller asteroid, also going to the left. And on this other smaller asteroid, we have two times that net force acting to the left. So what I want you to do is pause this video and think about which of these asteroids is going to be accelerated the most, and which of these asteroids is going to be accelerated the least. All right."
Science,"So you might have an intuition that the larger the force, the more acceleration you might see. So let me write it like this. So you might get a sense that if you increase your force, that that's also going to increase your acceleration. And it does turn out that that is indeed the case. Now, the other notion that you might have is that the more of the stuff that there is, the more mass that you have, the harder it is to accelerate it. So if you're mass is larger, than your acceleration is lower."
Science,"And it turns out that these things are all proportional. So for example, if we just compare these two masses right over here, they have the same net force acting on it. And I keep saying net force, that means you just net out all of the forces acting in a certain dimension. For example, if I had another identical rocket acting in the opposite direction, they would net out, and this asteroid right over here wouldn't be accelerated at all."
Science,"But going back to our example here, we have the same net force acting on each of these asteroids. But the first asteroid has twice the mass of the second asteroid. So how do you think the accelerations will relate? Well, as you might imagine, the acceleration on the larger asteroid is going to be half the acceleration on this asteroid. Or another way to think about it, this asteroid is going to have twice the acceleration as this first asteroid. And that's because it has half the mass."
Science,"And one way you can relate force, mass, and acceleration, and this is one of the most important equations in all of physics, is that force is going to be equal to mass times acceleration, or I could say the magnitude of the force is equal to the mass times the magnitude of the acceleration. So notice, in this example right over here, our forces are the same, but the masses are different. If I have half the mass as I have over here, I'm going to have twice the acceleration."
Science,"And that might make intuitive sense if you've ever tried to apply the same force to something that has a small mass versus something that has a large mass. Now, if we compare these two asteroids, they have the same mass here, but the force here, the net force, acting in that left direction, is double. So if you double the force, don't change the mass. Well, then you're going to have twice the acceleration."
Science,"So this is going to have twice the acceleration of this one, and this one's going to have twice the acceleration of that one. But the important thing to realize is how force, mass, and acceleration are connected.."
Science,"Well, what do you think that's going to do to the asteroid? Well, it's going to push on the asteroid in that direction. Or you could say it's going to exert a force on that asteroid. And we could show that force like this, where the strength of that force, or the magnitude of the force, is the length of this line. And then the direction, I will specify or show with that arrow. So fair enough, I will be pushing towards the left."
Science,"And when I push to the left, it doesn't just start to move the asteroid to the left, it actually will accelerate the asteroid to the left. So the longer that this rocket is running, it's going to make the asteroid move to the left faster and faster and faster. But let's think about another example. Let's say that you and one of your friends, you have a little bit of miscommunication, and they went and put an identical rocket on this side of the asteroid. And y'all ignited it at the exact same time."
Science,"So this one is going to push in the other direction. What do you think is going to happen if these happened at the exact same time? Even though there's now twice as much force being exerted on this asteroid, it's going in opposite directions, so they zero out, and so there's zero net force. And so this asteroid won't be accelerated at all."
Science,"Now let's say that a third friend wanted to correct this situation, and this isn't necessarily the most efficient way to do it, but what they do is they put another identical rocket right over here, and let's say ignite that. Now what will happen? Well, now you had the original two forces that net out to each other. But now you have this also this new force, which I will make in purple, 'cause it's a purple rocket."
Science,"And so that new force, you could draw like this, to show, all right, that will now be the net force, 'cause you have the equivalent of two rockets going in the left direction, and one rocket going in the right direction. Or another way we could draw that is we have two rockets going in the left direction, so that would have a force that looks like this. And then we have one going in the right direction. And so if you were to net it out, this is equivalent to just having one rocket that we originally saw."
Science,"That's equivalent to just going back to what we originally saw. So the important takeaway from this video is that it's not just about the force that's being applied. If you wanna think about how something might be accelerated, and in what direction, you need to think about the net force, because some of the forces could counteract each other.."
Science,"So I have two examples here where Newton's third law or this notion of an action and a reaction force is happening. So over here, you have this plane flying and the plane is able to move forward by pushing air particles through these jet engines. So these air particles are pushed outward at a very, very high velocity out the back of the engines. If you are to enlarge one of those air particles, let's say, this is this purple dot right over here."
Science,"There is a force that is being exerted on it by the jet engine. And that force is going in that direction. So what is the equal and opposite reaction force? Well, the equal and opposite reaction force is not also are occurring on that molecule. It's what the molecule is doing to the plane. The equal and opposite reaction force is that the molecule is going to be pushing on the jet engine with an equal but an opposite force. So it's going to go in the opposite direction."
Science,"And that's how the jet is able to accelerate forward by pushing on these particles and accelerating them backward by exerting a force on them. The equal and opposite force is the force that the particles, those molecules of air are exerting on the jet and moving it forward. The same thing here is going on with this rocket. You have some rocket fuel in there. It gets ignited. It explodes. And as it explodes, there's a force that exerts on those little molecules and that force is going in this direction."
Science,"But as it does that, there's an equal and opposite force that the molecules are exerting on the rocket. The rocket is having a force acted on it, once again, equal and opposite. So it's important to realize that the reaction force is not on the same object. It's on the other object. If one object is putting an action force on another, then the second object is putting a reaction force on the first. The forces do not cancel out."
Science,It's also important to realize that both forces are generated in pairs and happen at the exact same time. There's no delay. We can look at other examples of this. This is a scenario that I would never want to be caught in being drifting through space. Now this astronaut here has some type of a rocket pack that might help him move around. But let's say that your rocket pack ran out of fuel and you're just drifting through space.
Science,"How can you get back to your spaceship? Well, if you have a wrench or something on you that you can throw, if you can take that wrench, and if you can push that wrench in that direction, and let's say your spaceship is over here to the left. Well, the equal and opposite force is the force that the wrench is going to exert on you, the astronaut, and then it will push you in that direction and accelerate you in that direction. So that's a useful thing, if you're ever get caught drifting through space."
Science,"But you could do an experiment right now. Press on the table in front of you. When you press on that table, you're clearly putting a force onto that table. If your table is soft, you will see it get compressed. But notice your finger itself is also getting compressed. And the whole reason why you can even feel that is because your finger is getting compressed. And that is the equal and opposite force that the table is putting on your finger. And this can happen at very, very large distances as well."
Science,"The whole reason why the Moon is in orbit around the Earth is because there's a gravitational force of Earth's mass acting on the Moon. But there's an equal and opposite force of the Moon acting on Earth. And it's actually not that the Moon is rotating around the Earth. It's actually, they're both rotating around the center of mass of their combination, that just happens to be so much closer to Earth. It's actually within Earth's volume that it looks like the Moon is rotating around the Earth."
Science,"And this isn't just celestial bodies. I weigh 165 pounds. That is the force that Earth is acting on me due to gravity, but it turns out that there's an equal and opposite force of 165 pounds that I am pulling on Earth with. So I will leave you there. Look around the world. This is happening everywhere. For every force, there's an equal and opposite reaction force. But they don't cancel out because they're acting on different bodies.."
Science,"So gravitational force is actually attracting the lamp to the floor and these forces exist between all objects with mass. So let's write these key points out about gravitational forces, which I'm going to use GF to represent. We said they are attractive forces, and that they exist between all objects with mass. Objects with mass, to explain this, we first need to remember a couple of things. Mass is how much matter objects have, and matter is the stuff an object is made of."
Science,"Any object with mass generates a gravitational pull. So, there is a gravitational force of attraction between every object. The amount of gravitational force between two objects will depend on two things: the masses of the two objects and the distance between them. The mass of each object is proportional to the gravitational force. This means that the more mass an object has the stronger it's gravitational force. And, now, we can understand why gravity makes things fall. The Earth has massive, literally."
Science,"It's almost six septillion kilograms. That's a 6 with 24 zeros after it. So, it generates a huge attractive force. For comparison, my lamp is only one kilogram, which is why if I jump, I fall towards the Earth and not towards my lamp. But we said the mass of the object is just one factor affecting the strength of its gravitational force. The other is the distance between objects. The more distance between the objects the weaker the gravitational pull between them."
Science,"For small objects without much mass, it doesn't take much distance for their gravitational forces between each other to be so weak that we don't notice them. For something like the Earth, you have to go really far away to not be affected by its gravitational force of attraction. I mean, look at the moon, it's almost 240,000 miles away, that's almost 400,000 kilometers away, and it still feels effects from Earth's gravity."
Science,"That's why it's orbiting us, but since the moon is also a pretty massive object, we do experience the effects of its gravitational pull on the Earth. This is why we have tides, the moon's gravitational force will pull on Earth's water, which results in us having high and low tides."
Science,"Now, you might be wondering if gravity can affect the moon, or cause tides, how can we even move around? Why aren't we just face planted on the ground because Earth's gravity is pulling us towards it? It turns out that actually gravity is a pretty weak force. We only even notice its effects when an object is massive, like planets or stars, and the gravitational force on you is way weaker than most forces you exert every day."
Science,"In fact, every time you pick up a glass of water, you're overpowering the entire mass of Earth. How cool is that?."
Science,"If you've ever noticed two balloons repelling each other, or if you've ever noticed your hair sticking to something like a balloon or a sweater, that's what I'm talking about. But why is there an electric force between the shirt and the sock after they're taken out of the dryer? Well, it turns out that electric forces are caused by a property of matter called electric charge. Matter is made up of tiny particles that can have positive, negative, or neutral charge."
Science,"Neutral just means that the electric charge is zero, not positive or negative. When you add up all these charges most objects tend to have a net charge that is about neutral. Otherwise we'd be attracted to all sorts of things, just like that sock. However, an object's charge can change. So in the dryer all that heat and movement allowed some negative charges from the shirt to move to the sock."
Science,"Now, when you try to separate the two, they're both electrically charged and there's an electric force between them. So now that we know what causes an electric force, let's look at what affects its direction and strength. An electric force can attract or repel an object. But how do you know if an electric force will be attractive or repulsive? Well, as the saying goes, opposites attract. An object with a negative electric charge will be attracted to a positively charged object."
Science,"If the second object is also negatively charged, well, the two objects will experience a repulsive force and be repelled from each other. So in order to have the sock and the shirt attracted to each other they must have opposite net charges because they're experiencing an attractive electric force. What about the strength of that electric force? Strength will depend on a couple of factors. First, the charge of each object is proportional to the force."
Science,"The stronger the charges, the stronger the electric force. So the greater the electric charge, the greater the electric force. Another factor, how far apart the objects are from each other. The electric force will weaken as the distance increases. So the force decreases as our distance increases. As you move the sock away from the shirt eventually the attraction between them is so weak that we don't even notice it."
Science,"So the next time you find yourself doing laundry and having to pull a sock off of a shirt, just remember invisible electric forces are to blame.."
Science,"So magnets can be used to stick things together, point us in the right direction, and even lift things, and they do this through magnetic forces. If you've handled two magnets, you felt magnetic forces, even when the magnets weren't touching each other. That's because magnetic forces are non-contact forces, which just means they can affect other objects they aren't even touching. Magnets will attract or repel each other, and this attraction or repulsion is a magnetic force."
Science,"But magnetic forces don't affect everything the same way. Otherwise, a magnet would stick to you, not just a refrigerator. In this video, we're going to talk about the magnetic forces between two magnets. So why do magnet sometimes attract each other and other times repel each other? Well, this has to do with the orientation of the magnets. Orientation is really just a fancy word for how the magnets are positioned compared to one another."
Science,"You see, it turns out that each magnet has a north and south pole, but what does this have to do with attraction or repulsion? Well, as you may have heard, opposites attract. So, if you face the north pole of one magnet to the south pole of another magnet, guess what? They will be attracted to each other. But if you turn one of those magnets around so that you have two north poles facing each other, they will repel. And the same thing would happen if it was two south pulse facing each other."
Science,"So the direction of the magnetic force completely depends on the orientation of the magnets. Orientation, though, is just one thing that affects magnetic forces. The strength of magnetic forces depends on a couple of things. For one, distance. If you've ever held two magnets, you may have noticed that when you move them closer, they seem to almost jump together. Or if you try to push two light poles together, they get harder and harder to hold together the closer you get."
Science,"This is because magnetic forces depend on distance. The closer the two magnets are together, the stronger the force between them. So, as the distance decreases, the force increases, but the farther away they are, the weaker the magnetic force is. So, distance increases; force decreases. The other big factor that affects how strong a magnetic force is... Well, the magnets themselves. Sub magnets are really weak, like a lot of refrigerator magnets."
Science,"Others are so strong that even tiny ones can be almost impossible to pull apart. Some of these stronger magnets are even used to make high-speed trains levitate off the ground. And yes, this rectangle is supposed to be a train. While my drawing isn't amazing, the fact that magnetic forces can levitate a train is.."
Science,"Instead, these forces act over a region. So if an object is in that region, it will be affected by the force. In this case, the ball is in Earth's gravitational field, and so it feels an attractive force towards the Earth and the ball falls to the ground. Field forces include non-contact forces, such as electric, magnetic, and of course, gravitational forces."
Science,"So since these forces are non-contact, they can exert a force on objects they aren't touching, but how do these objects know if there's a force between them? To explain these non-contact forces, scientists eventually developed the idea that these objects were surrounded by something called a field. So what is a field? A field extends through space from an object with certain physical properties. What are those? Well, for gravitational forces, these affect objects with mass."
Science,"So any object with mass has a gravitational field surrounding it that points towards the object's center. The further you move away from the object, the less dense the field and weaker the field becomes. Electric forces effect charged objects. So an electric field surrounds any object with a net charge, and the direction of this field will depend on the charge. Magnetic fields will affect magnets and any other material with magnetic properties."
Science,"Each spot on a field has two things associated with it: magnitude and direction. And these help us predict what forces objects will experience when they're in the field. So let's look at an example to help understand this. Say we have a planet. Now, the planet has a lot of mass so we know it's going to be surrounded by a gravitational field that points towards the center of the planet. I can draw these little field lines that show the direction of the field and its strength."
Science,"As we move away from the planet, the field will start to weaken, and I'm going to represent that by a less dense field with these arrows. Now, let's say there's an asteroid moving near the planet in this direction. I know that the asteroid, as it's shown here, is in the outskirts of this planet's gravitational field. So it is going to feel some gravitational attraction towards the planet, which we can draw with this vector, Fg, which is force of gravity."
Science,"Now, because it's attracted to the planet, the astroid will continue to move towards the planet. And the closer the asteroid gets to the planet, the stronger the field and the stronger the force of attraction it will feel. And so in this way, scientists can use fields to help predict behavior of objects experiencing non-contact forces. And all of this may sound kind of odd, but you probably already think about forces this way."
Science,"For example, if we go back to the ball that you know is going to fall, you knew this because the force of gravity from Earth was going to pull the ball towards the Earth. But now you also know that that's because Earth's gravity is a field force. And so the ball is in the field of gravity for Earth and experiences an attractive gravitational force. So while fields may sound mysterious, they really just mean that a force is felt over a distance."
Science,"Gravitational, electric, and magnetic forces are all field forces, which means they act over distance and can affect a lot of objects.."
Science,"Let's take a moment to look at the definition of what an electromagnet is. Electromagnets are materials that become magnets in the presence of electricity. But how does that even happen? Well, it turns out that electrically-charged particles in motion actually have small magnetic fields around them. So, if we run electricity through a wire, a magnetic field will be created around the wire. Now, we can control the strength of this magnetic field in a couple of ways."
